timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
51140,-0.0383,0.3735,-0.0096,-2.6398,8.4994,-3.6011
51159,-0.0718,0.3831,-0.1197,-2.4109,9.5768,-3.6316
51178,-0.0670,0.4166,-0.1245,-2.6703,10.2951,-3.5858
51197,2.7629,0.4310,21.2031,-3.3417,9.0980,-3.7231
51217,-0.0718,0.4166,-0.1053,-2.3651,8.8585,-3.5400
51236,-0.0192,0.3543,21.2318,-2.5940,12.3301,-3.6621
51255,-0.0335,0.4549,-0.0144,-2.9144,13.2878,-3.6011
51274,-0.0766,0.4453,21.2892,-3.1128,11.3725,-3.8910
51293,-0.0239,0.3926,-0.0383,-2.6703,10.2951,-3.6621
51312,-0.1101,0.3065,-0.0431,-2.8992,14.9638,-3.8605
51331,-0.0766,0.3448,-0.0192,-3.1738,13.5272,-3.9062
51350,2.7773,0.3400,-0.1532,-2.7924,11.6119,-3.6011
51369,2.8108,0.4357,-0.0335,-3.1281,-14.8441,-3.6163
51388,-0.0527,0.4357,21.2318,-3.0060,8.8585,-3.8147
51407,2.5857,-0.1389,-0.1437,-2.4567,10.7739,-3.4790
51426,-0.0575,0.3304,-0.1389,-2.4414,10.0556,-3.4027
51445,-0.1437,0.4405,21.1552,-2.8229,8.4994,-3.6774
51464,-0.0910,0.4262,-0.0622,-2.4719,10.1754,-3.5400
51483,2.8299,0.4405,21.2653,-2.6245,8.1403,-3.5706
51503,-0.0239,0.4357,21.2461,-2.6245,9.5768,-3.4943
51522,2.8204,-0.0862,21.2222,-2.9755,14.0061,-3.7079
51541,-0.0958,-0.1293,21.2318,-3.2806,13.0484,-3.5553
51560,-0.0910,0.4022,21.2270,-2.5482,14.0061,-3.7384
51579,-0.0096,0.3496,-0.0958,-2.9755,10.8936,-3.4790
51598,-0.0958,-0.0048,-0.1437,-2.9602,10.8936,-3.7231
51617,-0.1197,0.3400,21.2414,-2.3804,9.3374,-3.5706
51636,2.7629,0.4070,21.2270,-2.8534,9.3374,-3.6469
51656,-0.1053,0.4214,21.1695,-3.0823,12.8090,-3.7537
51675,2.8730,0.3112,21.2414,-3.4180,-11.9710,-3.4637
51694,-0.0862,0.3879,21.2701,-2.5787,11.1330,-0.0153
51713,2.7916,0.3735,-0.1006,-2.7771,10.0556,-3.4943
51732,-0.1293,0.4310,-0.1484,-2.5024,7.0629,-3.5858
51751,-0.0144,0.3304,21.2892,-2.6093,8.8585,-3.6163
51770,-0.1149,-0.0814,21.2892,-2.7466,8.4994,-3.7384
51789,-0.0096,0.3256,21.2222,-3.2806,13.7667,-3.6163
51808,-0.0192,-0.0192,21.2414,-3.1433,12.6893,-3.6621
51827,2.7773,0.3879,21.2605,-2.8381,11.9710,-3.4485
51847,-0.0048,0.3591,21.2653,-2.7008,14.4849,-3.7537
51866,2.8683,0.3496,21.2797,-3.1128,14.0061,-3.7689
51886,-0.0766,0.4549,21.2366,-3.0212,13.7667,-3.7842
51905,2.7581,-0.1389,-0.0622,-2.8687,12.0907,-3.6011
51924,-0.1006,0.3543,21.2701,-2.6245,12.4498,-3.6011
51943,-0.0287,0.3831,21.1504,-2.7618,12.3301,-3.6774
51962,-0.1245,0.3831,-0.1149,-2.8992,12.2104,-3.6163
51981,2.7916,0.3591,21.1839,-3.5095,-15.0835,-3.5706
52000,2.8826,-0.1389,-0.0096,-3.1738,10.2951,-3.6774
52019,-0.0958,0.4549,-0.1341,-2.8534,9.5768,-3.6774
52038,-0.0527,0.3639,21.1504,-2.5024,9.6965,-3.7079
52057,-0.0048,0.3448,21.2605,-2.9602,11.0133,-3.2959
52076,-0.0479,0.3256,21.2749,-2.8839,13.2878,-3.6163
52095,-0.0287,0.4214,-0.1341,-2.6550,10.2951,-3.7689
52114,-0.0718,-0.0766,21.2461,-2.3193,9.0980,-3.6621
52133,-0.0575,-0.0239,21.2270,-2.6398,9.6965,-3.4027
52152,-0.1245,0.4166,21.1695,-2.8534,11.4922,-3.4790
52171,2.8635,-0.0383,21.2749,-3.3722,13.4075,-3.6011
52190,-0.0096,0.3974,-0.1197,-2.9602,8.8585,-3.5706
52209,-0.1053,0.3783,21.2749,-3.3875,14.4849,-3.7842
52228,2.5857,0.3591,21.2222,-3.3417,-12.6893,-3.8605
52247,2.8299,-0.0958,21.2318,-2.7008,13.5272,-3.8300
52266,2.7677,-0.0622,-0.0622,-2.5024,10.0556,-3.8300
52285,-0.0144,-0.1293,-0.0575,-2.6550,11.0133,-3.7689
52304,-0.0958,0.3400,-0.0622,-2.1210,9.9359,-3.6316
52323,-0.0096,0.3304,21.2270,-2.8076,13.5272,-3.4790
52342,2.8299,-0.1293,21.2557,-2.9297,12.2104,-3.7537
52361,-0.0144,0.3448,21.2749,-2.9755,-14.4849,-0.1831
52380,2.7725,0.4357,21.1647,-2.6398,8.3797,-3.5553
52400,2.7773,0.3735,-0.1389,-2.9144,14.1258,-3.7231
52419,-0.0192,-0.1437,-0.0048,-3.2806,12.9287,-3.5553
52438,-0.0048,0.4214,-0.0958,-2.9144,12.3301,-3.6316
52457,2.5283,-0.1532,21.2509,-2.7618,14.8441,-3.4790
52476,-0.0192,0.4357,21.2701,-2.7313,11.4922,-3.3722
52495,-0.0575,-0.1484,21.1695,-3.4332,-14.3652,-3.6621
52514,-0.0527,0.3304,-0.0383,-2.9907,12.8090,-3.4485
52533,2.7773,-0.1389,21.1504,-2.5482,9.5768,-3.3569
52552,-0.0431,0.3400,21.1935,-3.3569,14.1258,-3.8452
52571,-0.0239,0.3879,21.2126,-2.6703,11.7316,-3.4027
52590,2.7677,0.4070,21.2509,-2.6855,11.9710,-3.6774
52610,-0.0958,0.4166,21.2797,-2.4109,11.9710,-3.5400
52629,2.8252,0.4070,21.2605,-2.8229,9.5768,-3.6163
52649,-0.0766,0.4166,21.1791,-2.3651,10.6542,-3.6163
52668,-0.0048,0.3160,-0.0479,-2.8534,9.5768,-3.3417
52687,-0.0287,0.3543,21.4904,-3.0823,-14.4849,-3.8910
52706,2.7629,0.4118,21.2605,-3.2501,12.8090,-3.6469
52726,-0.0814,-0.1341,21.1743,-3.1586,10.8936,-3.7079
52745,2.5905,0.4214,-0.1006,-3.0060,9.9359,-3.6316
52764,-0.1245,0.3065,21.2126,-2.8839,9.4571,-3.4332
52783,-0.0479,-0.1389,21.2270,-3.0518,8.0206,-0.0305
52802,-0.0575,0.4166,21.2557,-2.3956,9.8162,-3.4180
52821,2.7581,0.3639,21.2366,-2.8076,5.8658,-3.6469
52841,2.5953,0.4070,21.2749,-2.5940,11.6119,-3.5248
52861,2.7916,0.4405,20.9541,-3.2806,11.4922,-3.6316
52881,-0.1101,0.3783,-0.0814,-2.7313,11.0133,-3.6316
52900,2.7964,0.4262,21.2126,-2.3499,11.8513,-3.4332
52920,-0.0575,0.3400,21.2126,-2.4414,9.6965,-3.6774
52939,2.5474,0.3879,21.1791,-3.2043,12.8090,-3.7384
52959,-0.0575,-0.0766,-0.1101,-3.0060,10.2951,-3.4943
52978,2.7629,0.3208,21.2366,-2.9755,-13.8864,-3.7994
52997,-0.1532,0.4453,21.2174,-3.2043,11.2527,-3.5248
53016,-0.1532,0.4118,21.2031,-2.7924,11.4922,-3.6316
53035,2.8491,0.3639,-0.1197,-2.8534,8.6191,-3.8147
53054,2.8587,0.3543,-0.0096,-2.4567,10.2951,-3.8452
53073,-0.0287,-0.1389,21.1935,-2.5940,8.3797,-3.5553
53092,2.5905,0.4166,21.2318,-2.8381,14.6046,-3.4790
53112,-0.0670,0.3687,21.2126,-3.0975,12.4498,-3.8300
53131,-0.0479,0.3879,21.2797,-3.4943,13.1681,-3.4790
53150,-0.1437,-0.0144,-0.0048,-3.0518,14.4849,-3.8452
53169,-0.1197,-0.1389,21.2845,-2.7771,7.4220,-3.6163
53188,-0.1197,0.3065,-0.1101,-2.3346,8.0206,-3.5095
53207,2.7581,-0.0144,-0.0383,-3.0518,13.5272,-3.8605
53226,-0.0862,0.3160,21.2749,-3.1586,-14.3652,-3.7537
53245,-0.1484,0.4022,21.2749,-2.9297,14.6046,-3.6621
53264,2.4948,-0.0718,21.2461,-3.0212,10.4148,-3.7537
53283,-0.0431,-0.1293,-0.0527,-2.4719,5.9855,-3.7384
53302,-0.0383,0.4357,20.9636,-2.8534,10.2951,-3.5095
53321,2.7821,0.3304,21.2126,-2.8534,12.2104,-3.7994
53341,2.7773,0.3591,21.1600,-3.2959,10.8936,-0.2747
53361,2.7677,-0.0958,-0.1437,-3.3112,-14.4849,-3.6163
53380,-0.0718,0.4214,21.2797,-2.8687,13.1681,-3.7537
53399,-0.0575,-0.1437,21.2892,-3.1891,8.4994,-3.4943
53418,-0.1532,-0.0144,-0.0527,-3.2654,-13.7667,-3.8605
53437,-0.0096,0.3496,-0.0096,-2.8839,12.9287,-3.5553
53456,-0.1006,0.3591,21.2797,-2.9602,8.8585,-3.7689
53475,-0.1245,-0.0958,-0.0575,-2.6855,9.8162,-3.4027
53494,-0.0383,-0.0814,21.2653,-2.3346,10.0556,-3.5400
53513,2.7869,0.3591,21.2174,-3.1281,14.9638,-3.6316
53533,2.7821,0.3783,21.1504,-2.8687,9.4571,-3.5248
53553,2.7677,0.3543,21.2605,-3.3264,11.3725,-3.6621
53573,2.8060,0.4501,21.2701,-2.5177,11.6119,-3.7689
53593,-0.1101,0.4453,21.2509,-2.7161,4.6687,-3.5858
53612,-0.0862,0.3831,21.2557,-2.3346,12.0907,-3.5706
53631,-0.1437,0.4549,21.2797,-2.8839,-14.8441,-3.6011
53650,2.5953,0.4166,-0.0239,-2.9297,11.9710,-3.7384
53669,-0.0239,-0.1149,21.1935,-2.8839,15.0835,-3.6774
53688,2.7725,0.4501,-0.1053,-2.9144,12.2104,-3.5706
53707,-0.0192,0.4118,-0.1053,-2.5330,8.8585,-3.5400
53726,-0.0048,-0.1389,-0.0287,-2.8534,10.7739,-3.5095
53745,-0.0048,0.4262,-0.1197,-3.2043,12.4498,-3.5858
53764,-0.0527,0.4070,21.1552,-3.2806,12.8090,-0.0153
53783,-0.1341,-0.0048,21.2031,-2.9907,10.1754,-3.6469
53802,-0.0192,0.3974,21.2653,-2.7466,10.7739,-3.6621
53821,2.7916,0.3735,-0.1532,-2.7618,6.2249,-3.5553
53840,-0.1197,0.4214,-0.1484,-2.4719,6.4643,-3.7689
53859,-0.0575,-0.1484,21.2126,-2.8687,12.2104,-0.0305
53878,-0.0239,0.4549,21.2270,-3.0975,12.8090,-3.7537
53897,2.7773,0.4214,21.2126,-2.8534,14.2455,-3.5553
53917,-0.0096,0.3591,21.2366,-3.0670,14.6046,-3.7079
53936,-0.0814,-0.1341,-0.0479,-2.6855,10.5345,-3.5553
53955,-0.0096,0.3974,-0.1101,-2.6550,9.3374,-3.6011
53974,-0.0622,0.4405,21.2701,-2.8381,14.6046,-3.5858
53993,-0.0958,0.3926,21.2222,-3.3264,13.8864,-3.6621
54012,-0.0096,0.4166,21.1791,-3.2196,14.6046,-3.7231
54031,-0.0862,0.4070,21.2509,-2.9449,11.3725,-3.6011
54050,-0.1389,0.3543,-0.1437,-2.5482,5.5067,-3.8300
54069,-0.0910,0.3926,21.2461,-2.6550,13.8864,-3.4485
54088,2.7677,0.4453,21.1983,-3.2043,14.7243,-3.7994
54108,-0.0718,0.4022,-0.1245,-3.3875,-14.8441,-3.7689
54127,-0.0670,-0.0144,-0.0431,-3.2959,-15.2032,-3.8300
54146,-0.0383,0.3687,21.2509,-2.7313,14.1258,-3.6469
54165,-0.1341,0.3687,-0.0862,-2.8992,8.7388,-3.8147
54184,-0.1197,0.4070,-0.0814,-2.3651,8.6191,-3.6774
54203,-0.0192,0.3400,-0.1006,-2.9144,10.8936,-3.7384
54222,-0.0431,0.3783,-0.1437,-3.4637,14.8441,-3.7537
54241,-0.0814,0.3160,21.1743,-2.8687,12.2104,-3.6316
54260,2.5618,-0.1293,-0.0335,-2.6398,9.5768,-3.6011
54279,-0.0910,-0.1245,-0.0958,-2.3651,11.7316,-3.2806
54298,2.8683,0.3735,-0.1341,-2.6093,10.5345,-3.4485
54317,-0.0383,0.4214,21.2174,-3.1586,11.4922,-3.6011
54336,-0.0575,0.4022,21.2892,-2.5787,8.7388,-3.7079
54355,-0.0718,0.3065,-0.0622,-3.1128,12.6893,-3.2959
54374,-0.0575,0.3543,21.2461,-3.2043,14.0061,-3.8300
54393,-0.0287,0.3783,21.2126,-2.8992,8.8585,-3.6926
54412,2.8060,-0.0096,21.2222,-2.6703,8.6191,-0.0916
54431,2.7581,-0.1197,-0.1341,-2.6245,11.8513,-3.7842
54450,-0.1053,0.3352,-0.0622,-2.7161,9.0980,-3.6163
54469,2.7773,0.4070,-0.0096,-2.8076,11.9710,-3.8757
54488,-0.0048,0.3879,21.2174,-3.1586,13.2878,-3.8757
54507,2.5570,0.4357,-0.0622,-3.0823,14.1258,-3.6163
54526,-0.0383,-0.1245,-0.0048,-2.6550,9.4571,-3.5553
54545,-0.0192,0.4166,-0.0479,-2.5482,11.7316,-3.4332
54564,-0.1053,0.4022,-0.0287,-2.5482,8.9783,-3.6316
54583,-0.0958,0.3639,21.1791,-2.6703,8.0206,-3.6774
54602,-0.1149,-0.0431,21.1887,-2.7313,10.5345,-3.8452
54621,2.7821,0.3926,-0.0383,-3.2654,14.1258,-3.7689
54640,2.7629,0.4214,21.1791,-2.7771,11.3725,-3.5095
54660,-0.1101,0.3400,-0.1341,-3.1738,7.6614,-3.5553
54679,2.8156,0.3687,21.2318,-2.7161,6.9432,-3.6011
54699,-0.0431,0.3160,-0.1149,-2.6398,8.7388,-3.5248
54718,2.8347,0.3926,-0.1053,-2.5330,7.7812,-3.2501
54737,-0.1101,-0.1532,-0.1389,-3.1891,10.7739,-3.5706
54756,2.7821,0.4357,-0.1532,-3.1433,-13.2878,-3.6011
54775,-0.0527,0.4070,21.2126,-3.2959,11.3725,-3.6469
54794,-0.0527,0.4549,-0.1341,-2.7313,7.4220,-3.2806
54813,-0.0048,-0.0766,21.2701,-2.4872,13.1681,-3.4485
54832,2.7629,-0.0096,-0.1532,-2.6855,11.7316,-0.0305
54851,-0.0096,-0.1484,21.2845,-3.3417,-14.2455,-3.5858
54870,-0.0383,0.3783,21.2078,-2.8992,9.9359,-3.6316
54889,-0.0575,0.3352,-0.1101,-2.5024,8.7388,-3.5858
54908,2.5809,0.3974,21.2461,-2.9144,13.6469,-3.7994
54928,2.5570,0.3735,21.2845,-2.7161,11.6119,-3.6163
54948,-0.0096,-0.1101,21.2461,-2.6245,8.9783,-3.5400
54967,-0.0958,-0.0479,-0.1006,-2.6855,10.5345,-3.7231
54986,-0.0622,0.3496,-0.1484,-3.1738,11.2527,-3.8605
55005,-0.0048,0.3687,-0.1532,-3.0975,14.2455,-3.6316
55024,-0.0575,0.4214,21.2461,-2.5482,8.9783,-3.5706
55043,-0.0862,0.3400,21.2749,-2.7466,10.7739,-3.7079
55062,-0.1293,-0.1149,-0.0192,-3.1738,12.8090,-3.5706
55081,-0.0575,0.3831,21.2174,-2.8229,10.5345,-3.5553
55100,-0.1149,0.3208,21.1552,-2.7466,10.5345,-3.6469
55119,-0.0958,0.3735,-0.0862,-2.6398,10.8936,-3.4332
55138,-0.0958,0.4405,-0.0144,-2.9449,10.8936,-3.6316
55157,-0.1101,0.4022,-0.1389,-3.2806,13.0484,-3.6926
55176,-0.0527,0.4549,-0.0096,-2.8687,11.8513,-3.7231
55195,2.7581,0.3065,21.2701,-2.5482,9.6965,-3.7231
55215,-0.0192,0.4166,21.2892,-2.8839,7.4220,-3.7537
55234,2.7581,-0.1053,21.2222,-2.9602,8.9783,-3.5095
55253,-0.1437,0.3112,21.2318,-2.9602,-13.6469,-3.8757
55272,-0.0335,0.3783,-0.1532,-3.1433,15.0835,-3.7842
55291,-0.1484,0.4022,-0.1532,-3.1738,12.9287,-3.6163
55310,-0.0527,0.4214,21.1600,-2.9755,8.1403,-3.6316
55329,-0.0862,-0.1389,-0.0144,-2.6398,9.3374,-3.5095
55348,-0.0622,0.3687,21.2749,-2.5787,11.1330,-3.4027
55367,-0.0958,0.3783,-0.1532,-2.9297,11.7316,-3.7231
55386,-0.0239,-0.1197,21.1456,-2.3804,11.6119,-3.5858
55405,-0.0814,0.4022,21.2078,-2.7161,8.6191,-3.5553
55424,-0.0192,0.3687,21.1935,-2.7313,11.2527,-3.3112
55443,-0.0383,-0.0287,21.2318,-2.6703,8.4994,-3.2501
55462,2.5714,0.3352,21.4568,-3.0060,12.2104,-3.6621
55482,-0.0096,0.3783,-0.0192,-2.3651,9.3374,-3.3569
55501,2.5905,0.3974,21.2078,-2.7161,13.1681,-3.5400
55521,-0.0527,0.3735,21.2222,-2.6855,10.8936,-0.0153
55540,-0.0192,0.3065,21.2174,-3.0975,13.0484,-0.0153
55559,2.5283,0.4022,-0.0622,-3.1128,14.0061,-3.7079
55578,2.7725,0.4310,21.1504,-2.8381,8.7388,-3.5553
55598,2.7964,0.4166,21.2414,-3.3875,13.6469,-3.7384
55618,-0.1484,0.3496,21.2509,-3.0212,14.3652,-3.7079
55637,-0.0096,0.3591,-0.0670,-2.9297,10.7739,-3.3722
55656,-0.0479,0.3783,21.2892,-2.2888,9.0980,-3.5095
55675,-0.0527,0.4022,21.2126,-3.0518,12.4498,-3.5553
55694,2.7629,0.3831,21.2318,-3.3264,12.6893,-3.7537
55714,-0.0862,0.3304,-0.0383,-2.7924,-15.3229,-3.6316
55733,2.7677,0.3879,21.2174,-3.1128,14.4849,-3.3417
55753,-0.0958,0.3735,21.2318,-3.3264,14.9638,-3.8452
55772,-0.0670,0.4405,21.1791,-2.9755,10.7739,-3.7842
55791,2.7725,0.3160,21.2605,-2.5024,10.7739,-3.6469
55811,-0.1101,0.4549,21.1791,-2.4109,8.8585,-3.6011
55830,-0.0862,0.3543,21.2940,-2.7771,11.0133,-3.3417
55849,-0.0910,0.3496,-0.0814,-3.0060,-14.9638,-3.7079
55868,-0.1293,0.4214,-0.0335,-3.1738,-15.0835,-0.1373
55887,-0.1101,0.4501,-0.0048,-3.3875,-14.6046,-3.5858
55906,2.8252,0.4070,21.1695,-2.8687,11.4922,-0.0305
55926,-0.0096,0.3783,-0.0910,-3.1433,15.2032,-3.6926
55945,2.8299,0.3974,21.2461,-3.2501,14.0061,-3.6469
55965,-0.0048,0.3831,21.1887,-2.7618,15.0835,-3.8605
55984,2.7821,-0.0239,21.1743,-2.9297,13.1681,-3.7231
56003,-0.0670,-0.0335,-0.0048,-2.7008,12.5696,-3.5706
56022,2.5953,0.4070,-0.1532,-2.5177,9.4571,-3.5706
56041,-0.0958,-0.1389,21.2031,-2.9297,12.3301,-3.7689
56060,-0.0479,-0.1484,21.2509,-3.2806,13.6469,-3.5858
56079,-0.0575,0.3352,-0.0814,-2.9907,12.0907,-3.7384
56098,-0.1245,0.3065,-0.0670,-2.8229,8.4994,-3.5400
56117,-0.0431,0.4310,21.1887,-2.4719,7.3023,-3.3417
56136,-0.0670,0.4453,-0.0910,-2.7618,14.2455,-3.6316
56155,2.7964,0.3160,-0.1053,-2.7466,8.7388,-3.5095
56174,2.7629,-0.1389,-0.0192,-2.7313,8.9783,-3.4485
56193,-0.0096,-0.0383,-0.1389,-2.4872,9.8162,-3.5858
56212,-0.0192,0.3400,21.2749,-3.2501,12.3301,-3.8452
56231,2.7821,0.3783,21.2653,-3.1891,-14.2455,-3.5095
56250,-0.0814,0.3831,21.2126,-3.0823,12.4498,-3.7689
56269,-0.0862,-0.0096,21.2892,-2.6855,10.5345,-3.4027
56288,2.7964,0.4453,21.2366,-3.0060,11.7316,-3.8910
56308,-0.0910,0.3974,-0.0862,-2.7313,9.4571,-3.7689
56327,-0.0670,0.4022,21.2078,-2.9755,12.3301,-3.7537
56346,-0.0192,-0.0814,21.2557,-3.1738,14.6046,-3.7689
56365,-0.0096,0.3496,-0.1245,-3.1891,13.8864,-3.5400
56384,-0.1053,0.3735,21.2892,-2.4719,10.8936,-3.6926
56403,-0.0575,0.4501,21.1647,-2.7618,10.2951,-3.6621
56422,-0.0096,0.4453,21.2749,-2.9755,10.2951,-3.6774
56441,2.7821,0.4262,-0.1532,-3.2196,-15.0835,-3.5400
56460,-0.0192,0.3879,-0.1389,-2.7161,12.4498,-3.5400
56479,-0.0383,0.3974,21.2366,-2.7313,11.3725,-3.7384
56498,-0.0958,-0.1437,21.2461,-2.4414,10.4148,-3.8452
56517,2.8395,0.4118,21.1935,-2.5940,12.9287,-3.7231
56537,-0.1197,0.4118,21.2557,-2.7008,8.9783,-3.4790
56556,2.6001,0.4118,21.2031,-2.5787,10.1754,-3.3722
56576,2.7773,0.3879,-0.0766,-2.5482,9.0980,-3.8452
56595,-0.0622,0.4357,21.2366,-2.6550,12.3301,-3.8452
56614,2.7821,-0.1532,21.1647,-2.7161,9.6965,-3.7231
56633,2.5666,0.4118,21.2845,-3.1891,13.4075,-3.8452
56653,-0.0766,0.3400,21.2557,-3.4180,14.3652,-3.6011
56672,2.8060,0.3879,21.2414,-3.1281,14.0061,-3.6774
56692,2.7581,-0.1341,-0.0096,-3.2196,11.9710,-3.6621
56711,-0.0431,0.3879,-0.1101,-2.5482,12.3301,-3.4332
56730,-0.1341,0.3304,21.1743,-2.5177,12.9287,-3.6469
56749,2.7773,-0.0718,21.1839,-2.7313,8.2600,-3.5248
56768,-0.0335,0.4214,-0.1484,-2.5635,11.2527,-0.0305
56787,-0.0192,0.3400,-0.1484,-2.7618,-14.1258,-3.4790
56806,-0.0718,0.3448,21.1983,-3.1891,14.6046,-3.7231
56825,-0.1389,-0.1532,21.2892,-2.8076,7.9009,-3.5553
56844,-0.1484,-0.1389,21.1935,-2.4567,12.6893,-3.4485
56863,-0.0814,0.4501,-0.0814,-2.6093,10.8936,-3.4943
56882,-0.0910,0.4310,21.1791,-3.1433,13.1681,-3.6469
56901,2.7916,-0.1149,21.2461,-2.7008,10.4148,-0.0916
56920,-0.1245,0.4549,21.1791,-3.0365,14.0061,-3.6774
56939,-0.0718,0.3831,21.2940,-3.1281,14.6046,-3.7842
56958,-0.0383,-0.0862,20.9876,-2.9907,14.1258,-3.5858
56977,2.7869,0.3496,21.2222,-2.5330,12.0907,-3.7231
56997,-0.0287,0.4262,21.2366,-2.7771,9.4571,-3.0670
57016,2.7629,0.3400,21.2126,-2.5635,10.2951,-3.7689
57036,-0.1197,-0.0670,21.4568,-2.6093,10.2951,-3.8452
57055,-0.0287,0.3065,21.1887,-2.8534,11.3725,-3.6163
57074,-0.1293,0.3974,-0.0622,-2.7161,7.9009,-3.7079
57093,2.8108,0.3352,-0.0622,-2.5024,9.2177,-3.5858
57112,-0.1341,0.3591,21.1791,-3.0670,12.4498,-3.7537
57131,-0.1532,0.4357,21.1791,-2.7008,9.6965,-3.3264
57150,2.8012,-0.1006,-0.0527,-3.3569,10.2951,-3.8300
57169,2.8299,0.4310,-0.0287,-3.2196,13.7667,-3.7994
57188,-0.1149,0.4357,21.2366,-2.7161,9.8162,-3.7994
57207,-0.1197,0.4501,21.1743,-2.4567,8.2600,-3.4637
57226,-0.1341,-0.1293,21.1504,-2.1210,10.5345,-3.3112
57245,2.7725,0.3543,-0.0622,-2.8687,9.8162,-3.7537
57264,-0.0335,0.4166,21.2605,-3.2043,12.8090,-3.5400
57283,2.8683,0.3831,21.2749,-3.1586,13.4075,-3.5095
57303,-0.1101,0.3783,21.2078,-3.0823,12.9287,-3.5095
57322,-0.0383,0.3448,21.2557,-3.0060,14.4849,-0.0305
57341,-0.0527,-0.1389,-0.0527,-2.5635,10.4148,-3.6926
57360,-0.0239,-0.1389,21.2653,-2.4109,8.6191,-3.7537
57379,-0.0287,0.3543,21.2653,-3.1128,12.0907,-3.6774
57398,-0.1101,0.4262,21.2940,-3.0823,14.6046,-3.9062
57417,-0.0527,0.4357,-0.1437,-3.1891,-13.8864,-0.0458
57436,-0.0239,-0.1389,-0.0814,-2.5635,9.4571,-3.5095
57455,-0.0239,0.3448,-0.1006,-3.2349,-12.8090,-3.8300
57474,-0.1197,0.4310,-0.0383,-3.3722,9.4571,-3.7537
57493,-0.1053,0.4405,-0.0239,-2.6245,12.2104,-3.6011
57512,2.7773,-0.1484,21.1791,-3.0823,11.1330,-3.6621
57531,2.7629,-0.0287,-0.0766,-2.8229,10.8936,-3.5400
57550,-0.0383,-0.1293,-0.1341,-2.7161,9.8162,-3.6163
57569,2.8443,0.3065,-0.0192,-2.6093,8.1403,-3.6316
57588,-0.0575,0.3831,21.1600,-3.1586,14.8441,-3.8147
57607,-0.0335,-0.0048,-0.1245,-2.8992,12.3301,-3.6774
57626,-0.0239,0.3974,21.2797,-2.9449,11.7316,-3.6011
57645,-0.1245,0.4405,21.1456,-2.5330,11.1330,-3.3722
57664,-0.1245,0.4166,21.2366,-2.3041,10.4148,-3.6316
57683,-0.1484,-0.1484,21.1504,-3.0975,11.2527,-3.5858
57702,2.8060,0.3543,-0.1389,-3.5095,-14.9638,-3.6621
57721,-0.1101,0.3543,21.2078,-3.1128,10.0556,-3.7079
57740,-0.0718,0.3304,21.1600,-2.8687,11.9710,-3.5858
57759,-0.0096,0.3879,-0.1484,-2.3499,11.1330,-3.6469
57778,-0.0718,0.4549,21.2078,-2.7771,10.5345,-3.4332
57797,-0.0814,0.3591,-0.1245,-3.6621,14.8441,-3.7384
57816,-0.0527,0.3496,-0.1532,-2.9449,9.9359,-3.7537
57835,2.7725,-0.1293,-0.0096,-2.6855,10.0556,-0.0153
57854,2.7725,0.3304,-0.1101,-2.2583,13.4075,-3.7231
57873,-0.1197,0.4501,21.1456,-2.7008,10.4148,-3.4180
57892,2.5522,0.3400,-0.0575,-2.4109,11.3725,-3.7079
57911,2.7677,0.3256,21.1504,-3.1586,13.2878,-3.5706
57931,-0.0622,0.4118,-0.0192,-3.1281,9.2177,-3.6011
57950,-0.0910,0.3974,21.2174,-3.2043,14.8441,-3.5706
57969,-0.0575,0.3352,21.1600,-3.0060,14.6046,-3.6469
57988,2.7821,0.3639,21.2270,-2.9755,12.3301,-3.6011
58008,-0.0670,-0.0718,21.2797,-2.7466,9.3374,-3.5858
58027,2.7629,-0.1389,-0.0287,-3.1128,13.4075,-3.8757
58046,-0.0192,0.3783,-0.0287,-3.1586,13.6469,-3.1128
58065,-0.0862,0.3591,-0.0144,-2.6550,7.3023,-3.6011
58084,-0.0383,0.3735,21.1695,-2.4567,10.7739,-3.7231
58103,-0.0527,0.4405,21.2318,-3.0212,11.2527,-3.4790
58122,-0.0096,0.4022,21.1983,-3.0823,-15.3229,-3.5248
58141,-0.1053,0.3974,21.1935,-3.1433,14.1258,-3.6774
58160,-0.0958,-0.1389,21.2605,-3.1281,12.4498,-3.7079
58179,-0.0814,0.4166,21.2461,-3.0212,13.0484,-3.6316
58198,2.7629,-0.0958,21.2749,-2.7008,13.1681,-3.7384
58217,-0.0766,0.3496,21.2126,-2.2736,11.4922,-3.6774
58236,-0.0527,0.4166,21.2031,-2.5787,6.9432,-3.6163
58255,-0.1197,0.3543,21.2653,-3.2196,12.0907,-0.1526
58274,-0.1197,0.4070,21.2318,-3.3112,-15.0835,-3.5706
58293,-0.0096,0.4022,21.1791,-2.9449,8.3797,-3.8147
58312,-0.0622,0.4214,21.1695,-2.7466,12.0907,-3.4943
58331,2.7964,0.3687,21.2174,-2.4719,10.4148,-3.5858
58351,-0.0718,0.4405,21.2366,-2.6245,10.8936,-3.6621
58370,-0.0335,0.4118,-0.0239,-3.3569,13.5272,-3.3417
58389,-0.0383,0.4405,21.1600,-2.9602,11.0133,-3.5095
58408,-0.0192,0.3974,21.1791,-2.9144,12.9287,-3.7079
58427,-0.0575,-0.0670,21.2318,-2.5177,10.6542,-3.5095
58446,-0.1389,-0.1484,-0.0575,-2.5940,9.2177,-3.7537
