timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
701,-0.0958,-1.3982,-0.1197,-1.9226,136.1104,4.1962
721,1.3599,-2.0016,-0.0958,-1.5717,-4.1899,1.4801
741,2.2218,-0.0718,-0.1245,-2.0294,-3.1125,-10.4218
761,3.8068,0.6943,21.1935,4.0436,-0.3591,-0.8545
781,-0.0718,-0.0670,23.0274,-1.6785,-47.5249,-0.0153
801,-0.0335,1.8579,18.4593,-0.1526,61.5310,-0.9003
821,-0.1245,-0.0096,-0.0862,-7.1106,35.9130,-0.2289
861,-0.0335,-1.8292,23.3866,-0.8850,2.1548,-2.0294
881,1.3120,0.4310,-0.0910,-1.5717,-77.4524,-0.8392
901,-0.0383,-0.5842,-0.1293,9.6893,-14.7243,-0.9766
921,-0.1245,-0.0575,21.4520,-7.1106,-91.9373,-2.5787
941,-0.1532,-0.0383,-0.1101,-11.6882,-149.1588,-14.0228
961,-0.1245,-0.0910,-0.1245,-7.2021,-28.0122,-0.4578
981,-0.1293,-0.0239,21.8351,-1.4191,73.6217,-0.9460
1001,-0.1245,-0.1053,19.7570,0.5798,-15.0835,-0.1984
1021,0.7230,-1.4557,-0.0335,4.7913,-6.7038,-7.3395
1041,-0.0958,-0.2107,22.9843,5.6915,-83.0788,0.5188
1061,-0.0622,1.6520,-0.0718,-18.3868,-14.0061,-0.0916
1081,3.1987,-0.0910,20.2406,-14.6942,35.4342,-9.8114
1101,-0.0718,-2.1356,-0.0287,-3.2806,-13.5272,9.4910
1121,-0.0144,-0.0814,-0.0048,9.1705,36.3919,0.2136
1141,1.2881,-0.0239,20.9588,4.2267,-13.6469,-10.4523
1161,3.7254,-1.7047,-0.1149,13.3820,-1.4365,-6.2714
1181,3.4093,-0.1245,20.8966,-7.7820,-13.4075,-2.6703
1201,-0.1006,3.0646,19.0483,-0.9460,-81.6423,-1.3885
1221,-0.0910,-0.0287,22.8072,-7.3242,-3.7110,-0.0458
1241,-0.0814,-0.0287,-0.1101,-1.1292,-6.8235,-1.6632
1261,-0.0096,-0.8859,20.3651,-1.6022,-4.1899,-6.1646
1281,-0.0144,-1.4317,-0.0958,-0.7019,-6.3446,-6.3477
1301,-0.1245,-0.2729,-0.0718,0.4883,-11.9710,-0.9613
1321,-0.0144,2.8970,-0.0958,-0.6256,-7.1826,-11.5814
1341,-0.0622,1.8531,21.2653,-1.7853,75.5371,-3.1738
1361,2.2793,-0.0383,23.3483,-0.8087,163.0451,-0.6409
1381,-0.1006,-0.0048,-0.0910,4.3640,11.2527,-2.6703
1401,-0.1149,-1.2258,21.5861,-0.0458,63.4463,-1.0376
1421,4.0989,-1.1157,-0.0335,-0.2594,-6.1052,-3.5706
1441,-0.0910,-0.1293,-0.1341,-11.2610,-12.5696,-0.3967
1461,5.0182,-0.0383,19.0770,-15.1825,-14.1258,-1.7548
1481,2.5809,-0.0814,23.6116,-1.7090,-12.0907,-2.2888
1501,-0.0048,-1.4796,-0.1197,-2.3651,-11.6119,4.8370
1521,-0.0431,-0.1341,20.9541,1.8921,-5.8658,-1.1444
1541,4.3814,-0.0766,22.9891,9.2010,-3.7110,-1.5717
1561,3.8020,-0.0192,-0.0670,-0.6866,-20.8296,-1.4191
1581,4.6495,1.5610,19.1105,-1.5106,13.6469,-3.8147
1601,0.3735,-1.4605,22.3858,0.1373,92.5359,-2.8687
1621,2.5474,-0.6033,22.7832,-0.0153,-7.4220,1.2207
1641,-0.0239,-0.0479,19.7186,-13.9465,-0.7183,-11.3220
1661,3.7972,2.7677,20.5758,-10.8795,36.6313,-7.5073
1681,-0.0239,-0.0096,-0.1389,0.0305,-9.9359,9.4147
1701,-0.1293,-1.6999,-0.0012,5.2338,-14.9638,-1.7548
1721,-0.1389,0.0000,-0.0575,5.7678,36.3919,-0.8392
1741,-0.0622,-0.0335,23.0562,8.5907,13.6469,-1.9531
1761,3.7781,2.7916,20.9445,-1.6327,-53.1513,-3.8757
1781,-0.0012,3.7685,-0.1149,-0.5341,-7.1826,-0.5646
1801,-0.0479,-0.1197,-0.1101,-0.3052,154.4260,4.0588
1821,2.5666,-1.4653,21.8303,8.4991,14.4849,-0.5493
1841,-0.0958,0.3448,20.5614,1.4496,-9.5768,-0.1221
1861,-0.0766,-0.0958,-0.0048,5.5389,-13.0484,-0.3204
1881,3.6871,2.5905,21.4760,-15.0909,-59.7353,-2.4109
1901,-0.0814,1.5371,18.8376,-11.0321,4.1899,-6.7749
1921,1.9154,-0.4693,21.4951,-10.7880,125.9350,1.3428
1941,0.9242,-2.3080,-0.1006,4.7913,-8.6191,7.9041
1961,1.8818,-0.0622,20.5518,5.8289,-59.4959,-10.1471
42,-0.0239,-0.0862,-0.1484,-1.2970,44.4124,-0.6714
62,1.9106,-0.0670,20.3411,-6.0120,-120.7875,-6.9733
82,4.0797,2.5426,20.5758,-0.7782,-55.6652,-13.9008
102,2.4756,-0.0575,22.8167,-1.2817,36.1524,-0.0610
122,1.3360,-0.1293,-0.0383,-0.8392,-9.3374,-0.1678
142,-0.0575,-0.0335,21.5095,-0.7324,-12.9287,-0.9918
162,4.0893,-0.1245,23.6308,-1.5259,11.1330,-0.2594
182,2.5666,-0.1437,-0.0814,-0.1373,-88.5855,-2.0447
202,-0.0479,-0.0192,-0.1149,-0.5646,-54.2287,-0.6409
222,-0.0024,1.0630,-0.0718,-1.6479,130.4840,0.8087
242,1.9297,-0.0862,20.0586,-1.4801,130.8431,-0.6256
262,1.6185,0.6895,-0.1245,1.6632,-52.0739,-0.7935
282,1.6328,-1.1396,-0.1484,-1.1749,-5.0278,-3.4790
302,-0.1053,-0.0862,-0.0718,-10.4218,-0.5986,-2.3193
322,-0.1532,-0.0335,19.3930,-17.8223,-111.5698,-0.5035
342,-0.0622,-0.1341,-0.1149,-1.6785,-7.7812,-1.8616
362,-0.0814,-0.1341,22.4672,-0.2289,-1.6759,-0.7935
382,-0.0622,-0.0958,19.6325,-0.5188,-25.8574,-0.1984
402,2.2122,-1.0870,22.4193,-1.9226,-12.5696,-0.7172
422,2.7821,0.7566,22.4576,-1.6937,-57.3411,-1.0071
442,3.1125,-0.0862,-0.0670,-1.4343,-13.1681,-0.4425
462,0.9577,0.3974,-0.0192,0.7324,67.5165,-0.2899
482,1.8579,-2.7150,23.9468,-0.7172,30.6458,0.6104
502,2.8730,-0.0287,-0.1532,-0.0916,-0.9577,-0.3967
522,4.3574,-0.1197,-0.0144,-11.4441,-13.5272,-1.4801
542,-0.1437,0.6369,-0.0048,-0.2136,-6.2249,4.0283
562,1.6328,-0.0239,-0.0958,-1.2360,99.1199,0.2289
582,-0.0527,-1.1540,20.8535,-0.3967,-14.6046,-10.6354
602,1.6759,-2.1404,23.3435,13.5345,-9.0980,-2.7466
622,3.4285,-0.0575,-0.1389,-14.6179,-1.3168,-2.5024
642,5.2146,2.8060,19.1488,-14.1907,-6.4643,-1.3428
662,2.2218,0.1389,-0.1341,-6.4087,165.7985,-0.5951
42,4.3766,-0.1532,-0.0192,-1.7395,94.6907,-1.4191
61,1.0104,0.4549,-0.0958,-3.8300,-0.4788,-0.9155
80,-0.1341,-1.1061,-0.0144,-0.0458,-1.6759,-3.7231
99,-0.0048,1.9106,-0.0335,-22.3236,64.8829,-2.0142
118,-0.0814,-0.0239,21.2749,-0.3357,8.0206,-6.6681
137,-0.1437,-0.1341,23.0083,17.2729,5.0278,-2.0599
156,4.3096,-0.0096,18.7131,-22.6440,40.1029,-3.3417
175,0.0431,-0.4884,-0.0814,-2.1820,13.2878,-6.5613
194,4.7070,-0.0287,-0.0479,15.8234,-7.9009,-3.1433
213,4.0558,2.2745,-0.1006,-21.7743,30.7655,-3.9062
232,1.2258,-0.0862,21.2845,-1.8158,-2.8730,-1.4801
251,-0.0287,-0.0239,-0.1101,8.8043,-14.1258,0.5493
270,1.8483,-0.0096,-0.0718,-0.4120,-6.2249,-6.3934
289,0.9864,-0.0910,21.1600,-6.0120,-11.2527,-0.1831
308,-0.0910,-0.1149,23.3435,-0.6866,6.7038,0.5035
327,-0.0479,-0.0718,18.7418,-1.0834,10.7739,-6.6071
346,-0.1293,-0.8859,-0.0048,-2.3651,101.2747,-2.4109
365,-0.0192,-0.0958,-0.0287,8.8348,14.2455,0.0000
384,-0.0766,-0.1532,-0.0814,-0.4425,-121.9846,-1.0681
403,3.7062,-0.0144,-0.0239,-5.8899,-8.1403,-6.5765
422,-0.0766,-2.3607,-0.0096,-1.1902,-11.1330,4.6997
545,-0.0910,-2.0973,24.5166,-15.4114,125.0970,5.5847
565,-0.1532,-0.1006,-0.1437,-0.1221,-15.3229,13.3972
584,4.6831,-3.6679,-0.0958,-3.4943,-14.2455,1.0986
603,0.0000,4.6064,-0.1341,-0.0458,-28.7304,-1.3275
623,-0.0862,-0.1197,20.6811,-0.4272,4.7884,-10.4675
642,-5.0661,-0.1053,-0.0239,-10.2997,-2.6336,-0.2289
661,7.4603,-0.0144,22.5055,-0.8392,0.0000,-1.8921
681,11.1091,-3.2370,20.2980,-0.9918,-52.6724,5.6152
700,2.2936,-2.0399,-0.0144,-0.8545,-55.5455,0.0000
541,-0.0239,-0.0910,20.3220,-0.0153,-59.7353,5.6610
561,-0.1437,-0.0096,0.0000,4.7607,-22.1464,-1.3733
599,-0.1532,4.6112,19.4074,-0.8087,37.9481,-1.5106
618,11.1809,-0.0622,-0.0766,3.9062,-14.2455,20.3705
637,-0.0431,0.0000,0.0000,7.9346,-13.5272,-1.8311
656,-4.5203,5.8849,20.2980,-1.6937,-7.1826,-0.1831
675,-0.1484,-0.1197,-0.1149,-0.9460,98.7608,-3.1281
694,-0.0958,-0.0910,20.0347,-0.1373,-49.2008,-0.2289
713,-0.5363,1.9441,19.6708,-0.4425,-10.1754,-7.7209
751,6.7660,-2.4181,-0.1484,-0.8850,-49.7994,-0.1068
813,12.5935,-3.0023,20.8391,5.5542,-78.1707,-1.8311
832,-0.7805,1.9537,19.3978,0.0000,4.5490,-7.5531
851,0.0000,5.2241,-0.1197,-18.7378,-6.3446,-14.5264
871,-0.0192,-0.1149,-0.1532,-14.7400,-14.1258,-1.9531
890,-0.0575,-0.1532,20.3316,1.7090,-56.0243,-1.3275
909,-0.1245,2.7821,-0.0335,0.0000,4.0701,-0.0458
928,0.0000,4.3814,-0.0670,-1.1292,76.3750,-14.5111
967,0.0000,-0.1197,19.9437,-0.5951,-14.9638,-1.2512
986,-0.1532,3.4237,19.3260,0.9613,13.0484,-0.8545
1006,-4.8937,5.8275,-0.0431,-10.0250,0.0000,-1.7700
1025,7.7333,-2.0063,23.7170,-7.6447,-4.7884,1.2512
1063,-0.0958,-0.0527,19.7234,-0.7172,1.7957,-10.9406
1082,-0.0431,-0.2969,23.6020,-0.1221,96.1272,-3.0060
1101,-0.0239,-3.0167,20.0682,-1.2054,-85.3533,-0.3204
1120,-3.3375,0.0000,19.3212,-0.0153,-11.8513,0.0000
1177,1.0439,1.2258,19.7570,-0.0458,-7.4220,-1.6174
42,-4.7980,-0.0814,20.2454,-1.6785,37.8284,-18.7225
62,-0.0383,-0.0814,23.6068,-10.8948,71.4669,-0.4883
122,-0.1197,-0.1053,23.9516,-1.0376,-8.6191,0.0153
143,-0.0431,6.2441,19.3930,-15.3503,-19.2733,-14.9689
163,-0.0096,0.0000,23.3004,-7.7057,135.7512,3.9368
204,1.5467,0.3400,-0.0335,0.0000,97.0849,7.9803
224,0.0000,4.9752,19.4505,-0.7935,-8.1403,-1.7242
244,-1.6999,-0.0383,21.8591,0.0000,-2.5139,16.7999
301,0.0000,-0.0814,-0.1197,5.1270,-12.8090,0.0000
321,0.1437,-3.5434,19.0243,8.8806,-0.4788,-10.9558
341,-3.2417,4.6735,19.3451,-1.9073,2.1548,-1.8768
361,8.6479,2.1548,-0.0144,-3.5248,-4.9081,5.0354
401,0.1389,-0.0766,-0.0670,0.9613,105.2252,-0.2899
421,-0.0527,-0.0024,21.8974,-6.5460,106.0631,-1.8158
441,11.4251,-0.0431,-0.1006,-5.9357,-11.8513,24.0936
481,-2.7390,-0.0575,-0.1389,1.6479,-5.7461,-13.9313
502,-0.0718,2.7773,-0.1437,0.2136,-1.5562,-15.3351
522,-3.2274,-0.0527,-0.0192,-18.4021,94.9301,-14.6332
542,-0.0575,-0.3448,-0.0192,0.0610,-11.2527,-0.6409
562,12.3206,-0.1532,0.0000,4.9591,-9.2177,-0.7629
582,-0.0192,0.0000,-0.1341,0.0000,-20.5901,-6.1340
603,-0.1532,-3.6631,-0.0239,5.3253,-47.7643,-1.8158
623,-0.0622,0.0000,19.1392,5.0201,-11.2527,-0.8087
643,-0.0048,4.3431,19.7282,-9.9792,-15.5623,-0.9003
663,-0.0048,-0.0383,-0.0862,0.0000,-9.2177,-0.1984
703,11.3677,-0.1149,23.7026,3.9978,-22.0267,17.3798
724,-0.0335,-3.2561,-0.0239,1.6785,-7.0629,-9.9182
744,-0.5794,-0.1006,-0.0718,8.1635,-6.7038,-10.0861
764,-3.5721,6.2728,-0.0766,-0.8698,-3.3519,-0.0458
804,-0.0910,-0.0575,20.3651,-3.7537,-16.1609,-0.8087
845,-2.4181,-0.1053,19.7139,-0.0305,-12.4498,-11.0779
865,-0.0192,-0.1484,23.6403,-1.1749,101.2747,-0.0763
905,0.4453,-0.1389,19.4313,4.3335,14.2455,-1.3428
925,-0.1101,-0.0575,19.4218,-1.6632,-9.8162,0.0000
945,-0.1101,4.9464,-0.1006,-11.6119,-12.0907,-0.0305
965,-0.0814,-0.1532,0.0000,-14.5111,-8.8585,-6.2714
545,-0.1101,5.5689,19.9341,-14.3127,-27.4136,-14.2212
565,3.1699,-0.1006,24.3538,-0.6104,-0.1197,8.1940
584,-0.0910,-0.1532,0.0000,8.1940,-19.0339,-10.9711
603,-0.1101,0.0000,23.0322,-15.4572,0.0000,0.0305
622,0.0000,-3.8355,20.3507,-0.7629,0.0000,-0.5798
660,-0.0144,-0.2921,24.3011,-1.5869,-5.0278,4.2267
1547,-0.1532,4.5969,-0.1197,0.7629,-19.1536,-7.3395
1567,-0.8859,-0.0383,-0.0527,-18.5699,98.2820,-6.6986
1586,2.1500,-3.9361,0.0000,8.3618,-15.8017,-1.5411
1606,-1.7669,-0.0431,-0.0958,-9.9335,-14.7243,-1.5411
1625,11.3629,-0.0431,23.7265,-1.8005,-6.5841,-1.0071
1644,-0.1101,-0.0431,18.8328,-6.4697,-25.9771,-6.8665
1663,-0.1006,-3.5721,24.0186,-1.0376,-17.9565,17.3340
1682,0.0000,3.1987,-0.1197,-0.4425,-77.9313,-0.0610
1701,5.8323,-0.0718,24.3251,-0.0763,-13.7667,15.7013
1720,-0.1245,-0.0622,18.7179,-0.3815,0.0000,-7.3090
1739,6.5218,-4.5633,-0.1197,-0.0610,-13.2878,12.6190
1758,-0.6129,-0.0575,18.7993,-9.8267,-81.2831,-1.8158
1777,0.0000,-0.0575,-0.1532,0.0000,-13.5272,-1.4038
1796,-1.7190,-0.0527,-0.0239,-1.5259,-2.7533,-0.8392
1815,-0.0239,-5.4348,22.4241,-0.9766,-18.4354,0.0000
1834,-0.0910,6.2058,-0.0527,-22.3541,-10.5345,-11.1237
1853,-0.1341,-5.1475,-0.0527,8.8348,4.1899,-1.9379
1872,-1.5227,-0.0012,-0.1341,-19.4397,93.7330,-1.2817
1891,5.8610,-0.0144,0.0000,8.5602,4.4293,-11.1389
1910,-3.5626,-0.1006,-0.1006,-10.3149,-12.8090,-1.0223
1929,-0.0910,-0.5267,19.0147,5.6610,-15.2032,-0.0153
1948,-0.1484,-1.4174,24.5693,-0.4730,71.7063,13.1836
2005,-0.0383,-0.1053,20.5662,-23.0713,-9.4571,-5.9662
2025,7.1443,-5.4013,24.3011,-1.2512,-13.5272,0.0000
2044,-0.1532,6.2728,18.7801,-22.0642,-48.3629,-10.9406
2063,10.8505,-5.5067,-0.1197,8.9874,7.5417,-15.1520
2082,0.0000,0.0000,19.0770,-1.3428,0.0000,-0.4272
2101,-0.0287,-0.1532,19.7234,-1.8005,-17.5974,-10.0861
2120,-0.1293,1.9201,23.9755,-3.6316,133.1176,5.0659
2140,0.0000,-2.3224,-0.0239,0.0000,-54.5878,-1.7853
2159,-0.1245,1.6759,-0.0479,0.8240,-0.3591,4.6082
1049,-0.0012,-0.1245,-0.0718,9.5367,-60.3339,-1.0834
1069,8.9399,-1.7526,-0.0096,-0.2441,0.0000,-1.5106
1089,-0.1006,2.8826,19.6277,-1.3580,96.8455,-3.8452
1149,-0.0622,-0.0958,-0.1437,1.1292,14.3652,-1.9226
1170,-0.0766,-5.0709,-0.0431,1.2360,8.4994,1.7548
1190,12.2583,-0.0862,-0.0718,-0.0610,-181.1214,12.1002
1210,-0.1341,-0.1197,19.9533,-1.3885,-4.7884,-1.2665
1230,-0.0144,-0.0527,19.3978,-0.5035,96.1272,-1.2512
1250,-7.5178,6.5649,20.2789,-0.9766,123.7802,-0.1221
1270,-0.2011,0.1341,-0.1101,-23.3307,68.9530,-3.8605
1290,-0.1389,-0.0192,-0.1437,-0.5188,-90.1417,8.6212
1310,12.8760,-0.0144,21.5334,20.8893,-15.3229,5.7373
1330,-0.1293,0.3783,19.7234,12.5122,-5.1475,-7.0496
1350,-3.5769,-0.0335,19.1057,-7.5073,-12.3301,-0.6104
1370,-0.0335,-0.1245,-0.0766,-0.7019,-6.7038,-14.7705
1390,-0.8763,-0.0024,-0.0718,-23.4070,-2.8730,-7.7209
1410,9.5672,-0.0766,23.6595,-1.2512,-11.2527,4.0131
1430,13.7906,-0.0012,23.7026,20.2637,-9.8162,-0.8087
1450,2.4708,-0.1101,-0.0192,12.8174,33.2794,-7.4615
1470,0.0000,-0.1341,-0.0239,-1.2512,-12.5696,-1.0071
1490,-0.0144,-0.1437,-0.0479,-0.5341,-2.0351,-2.8839
1510,0.0000,-2.0925,0.0000,-0.0916,-15.0835,-1.2970
1550,-0.1053,-6.2920,-0.0335,13.2751,-14.2455,-3.6316
1571,-0.1341,-0.0287,21.4904,15.8539,0.0000,-1.5259
1592,-0.0527,5.6455,19.1105,-0.1831,9.4571,-1.7395
1612,-0.1437,-5.0661,-0.1149,0.7629,-15.0835,8.3466
1632,0.1197,1.6712,20.2406,-1.0986,-17.1185,-7.0496
1652,-0.0239,2.8395,20.6428,-19.4855,105.5843,-3.6316
1672,-0.1006,-4.2329,-0.0766,12.4969,-7.9009,-13.7024
1692,-1.7621,-0.1149,-0.0718,-0.7172,41.5394,-0.9613
1712,-0.1532,0.0000,23.0657,4.9438,-6.7038,3.9978
1732,-0.6081,-0.1197,-0.1484,-0.5646,-22.2661,0.0000
1752,-0.1293,-0.0096,22.3762,-0.2441,123.5408,-3.1738
1772,2.8826,-0.0239,21.2653,-0.1221,-8.3797,-11.5051
1792,-0.0287,6.5362,-0.1197,-25.8636,-6.7038,-0.7782
1832,-0.0144,-0.0575,-0.0958,-0.0610,1.9154,-13.7939
1853,-1.7190,0.0000,-0.0431,-0.1526,-2.1548,-0.6256
1910,5.0135,-0.0048,19.9868,16.0217,-24.5406,-1.7242
1970,-0.1245,-0.0910,-0.0766,-11.3678,-11.2527,-10.2234
1991,-0.1006,-0.1101,-0.0192,-1.3123,65.7208,-0.8850
2011,-0.1245,-0.1293,0.0000,7.9346,-10.5345,-5.8746
2031,-0.8188,2.8826,-0.1437,-5.9814,-25.3785,-0.5035
42,-6.9240,-0.0479,-0.0527,0.0000,219.7877,-7.2327
62,-0.0479,4.5969,18.7610,0.0000,-12.2104,-14.0381
82,-0.1197,5.2625,18.8041,-33.6609,-3.5913,-0.8240
102,-5.1811,-0.0048,-0.1341,-1.2817,0.0000,-1.5106
541,-0.0012,-0.0910,0.0000,-0.4425,-12.5696,9.7198
562,-0.0766,-0.1437,0.0000,21.4386,-6.1052,15.7318
602,5.3343,-0.1101,0.0000,13.0005,-10.7739,-10.4218
622,-2.3750,2.1739,0.0000,-1.4648,282.6355,-10.4828
642,-6.0190,4.7357,-0.0192,-0.3357,-12.8090,-11.3525
662,-0.0287,5.9472,-0.1149,-1.4038,-13.2878,0.0000
682,-6.0908,4.3574,-0.0287,-0.3662,123.5408,-15.2130
702,1.3312,-0.0239,-0.1532,0.0000,-83.5576,-0.0763
742,13.2591,-5.1236,-0.1532,-1.6327,-297.8387,11.8866
762,-0.0096,-2.0016,23.0945,24.0021,-6.9432,16.5558
782,-0.0910,-0.1341,21.8016,-0.7172,-17.8368,-0.9308
42,-0.1197,2.8060,21.5622,-1.2054,155.0246,-0.1373
62,0.9673,2.5953,-0.1341,4.0741,-12.6893,-0.6256
82,-0.1197,-0.0383,-0.1101,12.1155,194.8880,-0.2136
102,-0.0239,2.2936,22.1033,7.8125,-13.1681,-0.8698
122,-0.0814,3.7350,21.1456,-10.5743,216.5555,4.8981
142,7.1491,-1.8387,-0.1532,-1.4343,-7.6614,5.6915
162,-0.0479,-0.0766,-0.0287,-1.4801,284.5509,0.2441
182,6.8043,-0.1532,18.8184,-1.4038,76.0159,-0.1221
202,-0.0862,-0.1293,-0.0910,-3.6621,13.2878,0.2747
222,-0.1245,-0.5459,18.7179,-7.5378,-15.6820,-0.5188
242,-0.1293,-2.0016,23.4201,-6.0577,-15.2032,3.9368
262,-0.1101,-2.3798,25.7520,13.2599,-2.8730,-0.1526
282,-0.0862,-0.0096,-0.0527,28.0304,-122.4634,-11.5356
302,-0.1293,-0.0814,-0.0048,-1.7090,-170.7066,1.9379
322,-0.0479,-1.7095,-0.1484,-10.0250,11.4922,-3.2501
342,3.1843,-0.0048,-0.1389,-22.6593,-15.2032,-10.8185
362,1.9632,-0.0383,20.3316,-0.9155,-171.5446,-0.8392
382,0.9481,-0.0144,-0.1245,13.4430,-178.1286,-1.2817
402,0.9337,-0.1341,-0.0958,-3.7079,-7.3023,-6.6376
422,0.4357,-0.1341,21.8495,11.9781,-55.7849,-1.0529
442,0.0000,-0.1245,20.5422,-0.9766,-13.6469,-0.3204
462,-0.0862,2.2889,-0.0910,-1.8005,-49.3206,-13.7482
482,3.0981,2.5522,21.2605,-18.0511,-24.4209,-0.5341
502,1.8914,-0.0814,-0.1149,-1.8768,-7.7812,-3.4943
522,1.3743,1.8723,21.4951,-2.0447,126.6533,-0.3510
542,-0.0718,0.3687,-0.1006,13.5193,-9.5768,3.9368
562,1.3216,4.0366,-0.1197,-0.0458,-7.1826,-15.0146
582,-0.0575,-0.0910,-0.0239,-1.5106,187.5857,0.3662
602,-0.0144,1.0056,-0.0192,-0.7172,188.6631,1.3275
622,-0.0048,-0.0431,-0.1149,17.3035,136.1104,-0.9155
642,0.0670,0.9864,24.0426,-0.8392,-5.7461,1.8311
662,1.8866,-0.1437,23.7074,19.9432,-1.3168,-0.9766
682,4.0989,-0.0383,-0.1053,-0.4730,188.9025,-7.5226
702,-0.0527,1.9585,-0.1389,-1.9073,-13.8864,1.8005
722,-1.1492,-0.0670,23.0801,9.3689,222.4213,0.9003
742,-0.0670,0.9864,23.7457,-0.6561,96.1272,-1.4801
762,3.0789,2.5522,23.0322,16.1743,72.4246,-1.8768
782,-0.0862,-0.0192,22.6779,1.8158,-8.0206,-1.3580
802,0.9720,3.4285,-0.1293,-0.0763,-2.6336,-0.4425
822,-0.0910,-0.1101,22.6875,-0.3510,1.7957,0.3815
842,-0.0575,-0.0575,22.3858,-0.7019,-10.4148,1.6174
862,-0.0335,-0.0383,-0.1101,-0.8240,-15.3229,-0.2747
882,-0.0287,-0.0192,-0.0287,8.4381,192.3741,-0.3052
902,5.9664,-0.8380,20.5901,13.3972,3.5913,-0.1831
922,-0.0479,-0.1484,20.6141,-0.4883,-152.9895,-3.7689
942,7.7333,1.0678,-0.1197,-0.8392,-180.7622,-9.8267
962,5.6455,-1.7621,21.2126,-11.4288,-264.4396,-2.7466
982,4.9321,-1.7861,20.6524,-1.4191,-8.4994,-0.4120
1002,-0.0910,-1.3982,-0.1389,-0.4272,-7.6614,-0.6714
1022,-0.0144,-0.1053,18.0810,-15.1672,-56.5032,-3.4790
1042,-0.0096,-0.1245,18.3923,-1.3733,-8.1403,-1.9379
1062,2.1931,-0.0096,-0.0287,-6.2714,-1.1971,-2.7008
1082,3.0885,-0.8571,-0.0048,-1.0834,-14.3652,-6.2408
1102,2.2170,-0.6129,-0.1293,-1.8311,-13.4075,-0.1526
1122,1.5467,-0.1724,-0.1245,-0.0305,-233.3150,-1.7395
1142,-0.1006,-0.0144,21.4856,-6.9427,-3.5913,-10.8185
1162,-0.0766,-0.1149,22.2134,0.9918,-6.3446,-1.3580
1182,0.4501,0.6177,22.7306,4.8828,-4.6687,-3.8300
1202,-0.2921,-0.1293,23.0226,1.0376,103.9083,-0.4730
1222,0.6177,4.3527,22.7210,-0.1221,163.2845,-0.6409
1242,-0.1149,-0.1006,-0.0479,-11.5662,-15.3229,-1.4954
1262,-0.0670,2.8012,23.4153,-3.6621,-8.8585,-6.1493
1282,1.0008,-0.0814,24.0186,-1.2360,228.1674,0.6409
1302,-1.7190,0.4405,-0.1484,-0.1831,198.5990,-0.9460
1322,-0.2394,-0.1149,-0.0958,23.8190,-9.4571,-0.5035
1342,2.2936,1.9393,-0.1341,-1.5106,-1.6759,0.4730
1362,-0.0144,-0.1389,-0.1245,-1.0376,96.8455,-6.8817
1382,4.3000,-0.1293,20.9110,-5.9509,-12.6893,-0.7477
1402,-0.0335,-0.1101,-0.1437,-0.9003,-5.6264,1.3885
1422,-0.0431,-0.1293,20.9110,-1.6022,62.3690,12.9242
1442,5.2098,-0.1149,-0.0862,8.1635,-10.1754,4.3335
1462,-0.0096,0.0575,19.9245,-0.6409,-9.5768,-1.8158
1482,6.5074,-0.0527,18.8424,-29.5410,-11.2527,-11.6730
1502,-0.0718,-0.0862,-0.0192,-19.1345,-13.7667,-0.8545
1522,2.8683,-0.0239,17.8368,-0.0153,-6.7038,-0.9613
1542,3.8164,-0.0862,18.7801,-0.0458,-15.0835,-0.0916
1562,3.4381,-0.1867,19.6660,-15.1672,-231.9981,-11.6119
1582,-0.1532,-0.0527,20.8870,-11.0016,-178.8469,-1.4954
1602,-0.1101,-0.0287,21.7633,1.3123,-86.9095,-7.5989
1622,-0.1053,0.9816,22.2134,4.4556,-12.8090,-3.3569
1642,-0.1820,-0.1437,22.7784,-1.6937,73.6217,-5.9509
1662,0.3160,4.0366,-0.1341,-0.2594,-11.1330,-7.7820
1682,-0.0287,-0.1053,23.3435,-7.5836,196.2048,-1.6327
1702,-0.0958,-0.0527,24.0474,-1.8616,-3.2322,1.7395
1722,-1.8148,0.4166,23.9372,-0.6409,-2.6336,-0.8545
1742,1.9776,-0.0144,23.0179,-1.9379,-5.9855,-1.4801
1762,4.7118,0.0000,-0.0527,-0.9460,97.0849,-7.1106
1782,4.6495,1.6712,20.9110,-2.8229,66.4391,-0.7782
1802,4.9416,-0.1389,-0.0527,-1.1292,74.8188,4.8523
1822,-0.0814,-2.4277,-0.1341,-1.3733,66.9179,12.9395
1842,-0.0048,-0.0958,20.6715,-0.7477,-2.8730,-0.5493
1862,6.1435,-0.0192,19.6420,-14.4958,-110.4924,-0.5035
1882,-0.1341,-1.4844,18.8232,-1.9531,-115.4005,-1.3275
1902,-0.1006,-2.1308,-0.1437,-0.9003,-11.8513,-6.1035
1922,-0.0527,-0.0575,18.4784,-3.5400,-77.2130,-3.9062
1942,-0.0287,-0.0192,19.1488,-6.3324,-7.6614,-7.3395
1962,2.5043,0.4262,-0.0670,-11.1389,-6.7038,-0.8087
1982,-0.0287,1.5802,-0.1484,-15.0909,-10.1754,-14.4043
2002,2.8730,-0.0814,-0.1532,-1.0071,-6.1052,-10.1318
2022,-0.0814,-0.0814,22.4576,-0.6256,37.8284,0.3967
2042,-0.1437,-0.0862,-0.0048,17.2882,-14.8441,-2.5024
2062,-0.1532,-0.0383,24.9619,-1.8616,189.7405,-7.7820
