accX,accY,accZ,gyroX,gyroY,gyroZ,label
-0.0814,-0.1389,21.883,-1.1292,-14.3652,-2.4719,normal
2.49,-0.8092,22.812,-1.5259,-6.2249,5.4932,normal
-0.0958,1.0056,19.1009,-0.412,-22.3858,-1.9226,normal
2.1835,-0.0718,22.4193,-1.297,-55.6652,-10.6354,normal
2.6001,-0.8284,-0.0527,-2.0142,-10.4148,-0.4883,normal
-0.067,-0.5315,-0.1053,-2.9602,4.9081,-3.1281,normal
-0.1532,0.1197,23.4249,-1.1902,-11.133,1.5411,normal
-0.0144,-0.1484,19.6181,-1.6785,64.6434,-2.6398,normal
3.6871,1.9824,20.3603,-15.3351,-13.2878,-13.9618,normal
1.5514,-0.0048,23.3818,-3.8452,43.0956,-2.5177,normal
2.5379,-0.0192,-0.0862,-0.0916,43.8139,0.7629,normal
1.6424,1.2546,21.8878,0.0,-54.8272,-3.1281,normal
2.5043,-0.1293,23.1328,-1.1749,-4.7884,-1.0529,normal
4.9368,1.3647,-0.1437,-1.9531,-3.5913,-1.0681,normal
1.9585,-0.0144,-0.1245,-10.437,-53.5104,-11.6425,normal
-0.0479,-0.1245,21.8351,-1.8311,-2.873,1.4648,normal
-0.1053,-0.1484,-0.0958,-2.2125,-15.3229,-3.6011,normal
-0.0527,0.0958,-0.1101,-1.0681,-12.3301,0.5493,normal
-0.0718,0.6704,20.5518,-3.0518,-4.6687,-1.6632,normal
-0.1197,2.5091,-0.0239,-1.6937,-52.3133,-14.389,normal
1.0582,-0.8284,23.1232,0.8698,-11.971,1.6632,normal
2.8491,-0.0431,19.666,-0.3662,-7.0629,-3.4637,normal
1.6328,0.3735,21.5813,-0.473,-3.8307,-1.4801,normal
2.8108,-0.091,-0.0575,4.837,73.6217,3.9368,normal
-0.0192,0.3208,19.4505,0.6104,4.9081,-1.6327,normal
1.5658,-0.067,22.2134,-1.6937,-57.2214,-1.5717,normal
-0.0048,0.3783,22.1655,-0.1373,63.9252,-2.9144,normal
4.0845,-0.091,-0.1101,-0.3052,-7.9009,-0.8545,normal
-0.1676,-0.1532,23.0322,3.9825,-5.0278,1.7395,normal
-0.1389,0.0383,-0.1341,3.9215,-8.3797,5.5237,normal
4.4149,-0.091,20.0251,-0.7935,-28.1319,-1.6022,normal
2.4612,0.9194,22.7928,-1.5869,-6.1052,-1.2665,normal
-0.1293,-0.0527,-0.0622,-6.5918,41.8985,-3.1586,normal
1.3216,-0.0383,-0.0239,-3.7842,-13.2878,-3.4027,normal
-0.1437,-1.154,-0.0575,5.2948,-11.8513,-1.8005,normal
4.6112,-0.0048,19.3164,-2.9449,7.1826,-1.4801,normal
2.2362,1.9201,22.199,-10.0861,-2.2745,-10.5591,normal
2.5857,-0.2251,-0.1245,-2.3193,44.7716,0.5646,normal
-0.0622,-0.1101,19.6564,-0.3052,4.549,-0.5493,normal
-0.0718,-0.905,23.6116,-0.3967,-11.0133,1.1749,normal
4.1084,-0.0144,-0.0431,-1.6785,-11.4922,0.7324,normal
-0.1389,-0.0383,-0.1053,-0.9613,-14.6046,-1.7242,normal
1.2402,-0.0527,23.037,-1.4191,-6.4643,-1.8463,normal
-0.1293,-0.0814,19.4409,0.4425,-10.5345,0.2747,normal
1.9345,-0.091,21.8447,0.824,-13.4075,-0.1373,normal
-0.1389,-0.0479,-0.0287,-1.9379,-13.2878,-0.2441,normal
4.7022,1.9537,18.512,-1.0071,-28.7304,-14.679,normal
-0.0766,0.9864,22.4049,-1.4954,-23.2238,-1.4954,normal
-0.0048,-0.067,-0.1293,7.8278,-8.4994,4.9286,normal
4.0893,-0.2059,19.7282,-0.412,-4.4293,-2.4261,normal
2.4517,-0.1245,-0.1437,0.5951,0.9577,-1.2054,normal
-0.1053,-0.0862,-0.1053,-1.8158,-9.9359,-7.2327,normal
-0.0096,1.336,20.6428,-9.9487,-10.2951,-0.9766,normal
1.8723,-0.7853,-0.0622,-0.1984,99.5988,5.6458,normal
-0.1389,-1.1157,19.4026,1.8158,-1.1971,-0.3662,normal
1.5562,-0.0479,-0.0048,-1.0071,-14.9638,-10.498,normal
3.4285,0.0958,-0.1101,-0.6409,-9.2177,-1.9226,normal
4.0366,0.0287,19.4505,-1.4191,-8.9783,-6.5765,normal
0.0718,-0.1532,23.0466,-0.351,-5.2672,-1.1292,normal
-0.0766,-0.0239,-0.0718,-0.5951,-11.2527,1.2054,normal
4.6112,2.2314,-0.0958,-14.9231,-1.7957,-0.5493,normal
2.4995,0.9864,-0.1053,-3.6774,-5.5067,-1.1597,normal
-0.0192,-0.0622,-0.0144,-3.3875,-13.4075,-1.6174,normal
-0.0431,0.431,21.543,-0.473,-4.0701,-2.9755,normal
-0.0431,-0.0192,-0.1293,8.8043,-0.2394,-1.2207,normal
4.4149,-0.1484,18.7466,-0.2594,-14.2455,-11.3831,normal
-0.1006,2.5235,21.8543,-0.4425,-49.6797,-0.4578,normal
2.8922,-0.1389,22.1224,-0.1526,-12.809,-0.7324,normal
4.0079,-0.2107,-0.0718,-6.5308,-0.1197,-6.6071,normal
0.0,-0.1437,23.3913,8.5754,8.8585,4.0283,normal
-0.0814,-0.8859,20.978,-1.0376,-13.1681,3.9062,normal
-0.0814,0.4262,-0.067,-1.4954,-4.3096,-2.2583,normal
1.2689,-0.2538,23.4297,-1.4801,34.3568,-0.5951,normal
4.3814,0.0718,-0.1532,-1.1902,-11.7316,0.2136,normal
3.395,-0.0862,-0.0287,-0.1678,-58.1791,-0.6409,normal
2.8108,-0.067,22.7928,-6.0425,75.8962,-1.0376,normal
-0.0383,-0.1389,-0.0024,-0.0763,-14.7243,-0.4272,normal
2.2027,-0.0718,21.883,-10.0555,-10.5345,-10.4523,normal
1.6568,-0.1197,-0.0622,-0.1526,76.1356,-1.9226,normal
-0.0144,-0.1341,19.077,1.5411,-10.8936,-3.7537,normal
0.747,-0.091,-0.091,-1.8616,-7.6614,0.1373,normal
-0.067,-0.0718,-0.0048,-1.0071,44.4124,4.3488,normal
-0.0048,1.3024,19.0147,-1.8311,-13.4075,-1.8005,normal
-0.0718,1.8866,-0.0862,-0.4425,-53.5104,-10.4828,normal
-0.0575,-0.0431,21.2078,-3.3264,31.7232,-0.6866,normal
-0.1053,1.5419,19.4218,-0.2747,-6.3446,-1.1749,normal
1.3312,0.0144,23.6164,-3.3722,-30.5261,-6.2256,normal
-0.0431,-0.2298,-0.067,0.0,75.6568,1.0681,normal
-0.0096,0.0048,20.9014,5.5542,-5.5067,-0.9308,normal
1.9489,-0.0622,23.3291,1.0529,36.2722,-1.1749,normal
4.3431,-0.1724,-0.0575,-2.5482,65.7208,1.6937,normal
-0.1341,2.8683,-0.0575,-1.5869,-49.7994,-13.8397,normal
-0.091,0.7566,23.6068,-2.8076,14.2455,-1.6327,normal
3.371,-1.4748,19.6995,-1.8921,74.6991,-0.5035,normal
-0.1245,0.0431,21.2461,-1.4191,-5.7461,-2.5787,normal
1.6233,-0.5746,23.0705,5.3406,93.6133,-0.9918,normal
2.8108,-0.0622,19.1057,-0.9918,-12.9287,1.1902,normal
1.6376,-0.0814,-0.1053,-1.4038,-60.3339,-5.9662,normal
3.1029,0.3352,22.1895,-3.2349,66.7982,-1.7242,normal
4.6448,1.2258,-0.0431,-1.3885,-5.8658,-11.673,normal
-0.1149,1.3503,-0.0958,-10.8948,-57.4608,-10.9253,normal
-0.1245,-1.3934,21.8447,-0.6256,-3.9504,-0.946,normal
-0.0527,-0.1149,19.6756,0.5035,0.838,-2.0142,normal
1.2354,0.1341,23.0945,-0.6714,-6.9432,-0.7935,normal
4.3527,-0.0479,-0.1053,-1.1139,-9.6965,-3.3875,normal
4.0701,2.2697,20.3555,-14.8315,-52.6724,-13.7482,normal
-0.1341,-0.0287,23.0083,-2.8992,-10.0556,-0.2289,normal
-0.1532,-0.1245,-0.0192,0.6714,32.202,-0.3967,normal
0.7183,-0.067,22.4863,0.5646,-9.098,-1.6174,normal
2.2697,-0.0192,22.1751,-1.1444,-15.0835,-0.5951,normal
-0.091,-0.0958,19.417,0.6256,-3.2322,-3.7842,normal
1.8627,-0.1149,-0.091,-1.1444,-52.6724,-0.6714,normal
-0.0431,1.5467,20.6189,-6.4392,30.7655,-0.5188,normal
-0.0622,-0.067,-0.0239,-10.1624,-16.1609,-0.1526,normal
2.49,-0.1101,-0.091,-6.6986,-2.873,-7.4158,normal
3.7781,-1.2067,-0.1053,-0.7629,-3.9504,-2.9602,normal
-0.1532,-0.0575,21.8495,0.5493,-12.2104,-3.0518,normal
-0.091,-0.1341,22.7832,-0.3815,70.9881,-0.2441,normal
-0.1053,-0.1293,-0.1006,-7.0953,-15.682,-0.3204,normal
2.2266,-0.0383,-0.0048,-10.4523,-47.5249,-1.7548,normal
-0.0144,0.7566,21.2318,-3.7689,35.1948,-0.5493,normal
4.051,-0.0575,19.733,-1.5411,6.2249,-10.6201,normal
-0.0335,-0.0335,23.7457,4.9438,-17.5974,-0.2594,normal
-0.0958,-0.1532,20.2406,0.8392,69.5516,-1.6937,normal
2.1691,0.4405,20.3411,-1.4954,10.4148,-2.1973,normal
-0.1006,-0.0718,23.7361,5.661,4.549,1.7242,normal
2.8204,-0.5555,-0.067,-0.9308,-4.4293,-0.6409,normal
2.4852,0.7135,20.2837,-1.4496,-3.1125,-10.4828,normal
-0.1437,-0.0479,-0.0766,5.127,70.3895,-0.1678,normal
-0.1245,-0.1053,19.3787,-1.709,-9.6965,-1.8158,normal
1.5467,1.9824,22.1368,-2.7618,-13.6469,-6.6223,normal
-0.1101,-0.1101,21.8591,-5.9967,45.1307,-2.1973,normal
-0.0622,-0.0622,-0.0431,-11.3068,1.0774,-0.3815,normal
-0.0192,-1.1349,-0.0862,-0.6256,-16.8791,-0.061,normal
2.2266,-0.1293,-0.1484,-3.418,33.3991,-0.6714,normal
2.5043,0.0431,-0.0479,-0.1221,-1.6759,-7.2021,normal
0.9864,-0.1293,-0.0239,-1.8463,-4.0701,-3.6774,normal
2.49,-0.0766,19.6995,-1.8463,32.5611,-0.2289,normal
1.2737,0.9768,-0.1197,1.7853,-5.5067,-2.7008,normal
-0.0766,-0.0335,-0.0239,-1.7395,44.8913,7.9346,normal
-0.0287,-0.1101,19.0291,-6.012,-14.7243,-7.0343,normal
1.8962,-0.0239,22.8072,0.1373,-26.6954,-2.7771,normal
3.8259,1.0391,21.5622,-2.1362,33.04,1.4801,normal
-0.0287,1.3168,19.9724,-0.351,-2.6336,-0.5646,normal
2.5331,1.3168,-0.0096,1.0986,45.3701,-0.946,normal
4.4149,0.0718,-0.1293,-0.8392,-12.0907,-0.0305,normal
-0.1245,0.0,-0.0048,-11.0626,-12.809,-9.9335,normal
3.1508,-0.0383,0.0,-2.0447,-10.2951,-0.4883,normal
4.7357,1.3408,-0.0192,-1.3275,-22.9843,-1.1139,normal
-0.0335,-0.0527,22.1081,-7.4921,-2.9928,-1.8158,normal
2.1835,-0.0287,-0.0958,-0.2594,35.4342,-1.2512,normal
2.9066,-0.1101,19.733,-1.4038,-1.3168,-1.5259,normal
0.6847,-0.0192,-0.0431,5.6915,64.0449,-0.3052,normal
3.1939,-0.7757,20.298,-0.3204,-9.4571,1.2665,normal
1.8579,-0.1006,-0.0479,1.1444,-19.5127,-1.297,normal
3.1556,-0.1484,-0.1293,1.8921,63.2069,1.3885,normal
-0.1197,-0.0383,-0.0814,-3.0212,-21.4281,-1.6174,normal
1.8723,1.2737,22.788,-0.7172,-12.4498,-0.946,normal
3.7685,0.0,21.1695,-2.121,40.3423,-1.3885,normal
4.9943,1.8531,19.6756,-0.9003,-0.1197,-7.7362,normal
-0.0814,1.2498,23.037,-3.3569,10.8936,-1.1902,normal
3.9935,-0.2586,-0.0814,-1.0986,35.0751,-0.4883,normal
1.2306,0.0862,-0.0718,-7.0343,-47.884,-7.4463,normal
-0.1532,-0.0096,-0.0622,-0.9613,105.4646,5.4474,normal
3.4668,-1.5179,19.3787,-1.2817,5.2672,-2.3193,normal
-0.1245,-0.0431,22.8072,-1.1444,-11.7316,-0.0763,normal
2.7821,-0.1197,22.0937,8.255,-4.7884,-1.2207,normal
-0.0622,0.9529,19.3308,-11.7187,-14.2455,-11.0626,normal
-0.0622,1.3168,-0.0718,-7.1716,-25.9771,-1.5869,normal
-0.0048,-0.0527,20.3507,-6.6833,-12.2104,-0.5188,normal
-0.0108,2.2314,20.231,-11.3831,-22.6252,-0.8545,normal
0.9194,-0.0239,23.128,5.4169,-2.9928,1.6479,normal
-0.0096,-1.3982,19.757,-0.1068,44.6519,-2.4567,normal
-0.0479,0.6656,-0.1006,-0.412,-49.0811,-0.9155,normal
2.2697,-1.7095,22.7018,-1.3885,-0.4788,8.1177,normal
4.0031,-0.0862,-0.1053,0.6104,-14.1258,-3.8757,normal
-0.1341,0.3687,22.9843,1.297,-49.56,-2.182,normal
4.3766,-0.5363,21.5957,0.5798,39.0255,-1.236,normal
-0.0383,0.1437,19.3835,-6.6528,-15.3229,-6.8665,normal
2.1644,-0.1867,23.1088,-1.4496,-28.491,-0.6104,normal
4.3287,-0.1197,-0.091,-0.1526,-7.422,-0.0916,normal
-0.0431,-0.067,20.2741,-0.9308,-6.4643,-1.9226,normal
-0.1197,0.0144,-0.1341,0.8087,70.8684,-0.7782,normal
3.486,-0.0144,19.4026,-0.1221,38.9058,0.1373,normal
-0.0287,-0.067,-0.0096,-2.121,-26.6954,-0.3357,normal
1.6233,-1.5323,22.9987,5.0507,70.8684,-0.8392,normal
3.4046,-1.087,19.1105,-1.9226,-7.6614,-5.9357,normal
-0.091,-0.1915,22.7401,-0.7935,-30.2867,-1.236,normal
1.6472,-1.6999,21.8782,4.8218,39.3846,-1.8616,normal
3.4046,-0.6129,19.6325,-0.7782,-4.9081,-0.946,normal
0.0239,-1.1061,-0.0144,8.4381,1.5562,-1.1139,normal
3.5195,-0.2729,-0.0527,-2.2888,45.4898,1.9226,normal
3.0933,0.9481,20.5949,-6.5613,-27.8925,-1.5869,normal
2.7773,-0.0335,22.8263,-1.6937,64.0449,-2.8687,normal
-0.1389,-0.0431,-0.0766,-1.9379,5.8658,-11.0016,normal
-0.0958,-0.067,-0.0096,-10.1013,-46.8066,-11.2,normal
-0.091,-0.0814,22.4097,-1.2817,-1.0774,-1.297,normal
3.9935,-0.1628,-0.0958,-6.9275,3.3519,-6.2256,normal
-0.1389,-0.1389,23.3961,5.5847,3.2322,0.8698,normal
3.146,-0.0575,-0.1006,-6.546,-13.6469,-2.4109,normal
3.8211,-0.0048,-0.0862,-0.412,3.1125,-0.6866,normal
1.6424,-0.2298,-0.0622,1.7242,68.4742,-1.4191,normal
-0.0479,-0.091,19.6277,0.7935,10.8936,-3.2806,normal
0.6225,-0.0287,22.1751,1.2817,-17.7171,-1.236,normal
-0.1245,-0.1053,22.5151,-1.4191,-3.2322,-1.1444,normal
3.4141,-0.0479,19.4409,-3.54,6.5841,-3.3569,normal
0.9816,-0.5315,-0.1006,-0.7019,-6.8235,4.2114,normal
-0.1532,-0.1197,-0.1053,1.5259,-13.8864,4.5624,normal
-0.1197,-0.1006,-0.0814,-0.9766,-26.0968,-2.8381,normal
1.6807,-1.7478,-0.0958,-1.4648,-2.2745,-0.9918,normal
3.0933,-0.067,19.666,-1.4191,-18.4354,-3.1281,normal
-0.1484,-0.3065,22.812,1.7242,-18.7945,1.5717,normal
3.0646,0.0,-0.0527,-1.8158,-5.8658,-1.1749,normal
3.7781,-0.0575,-0.1293,-10.0098,-11.971,-10.4675,normal
2.49,1.0151,22.7593,-0.3815,-0.2394,0.5951,normal
2.8443,-0.1341,19.4122,-1.358,-8.3797,-1.1292,normal
-0.1149,0.4501,22.4289,-1.3123,-14.7243,-0.8698,normal
1.9345,-1.2163,-0.0048,-0.2136,-4.9081,-1.2665,normal
-0.1389,-0.1389,-0.0958,-2.1362,-23.8223,-0.3204,normal
2.6001,0.9194,-0.0144,-1.5259,-14.4849,1.0834,normal
4.6543,0.4166,19.0435,-7.7667,31.364,-1.9379,normal
-0.0239,-0.067,-0.0958,-0.9155,-8.7388,-2.9907,normal
-0.1006,0.0335,22.4432,-0.3357,61.8901,-0.1373,normal
-0.1245,-0.1532,19.144,-0.7324,-24.0617,-9.9182,normal
-0.0287,-0.0383,-0.091,-1.7853,-28.9698,-1.8921,normal
3.8211,-0.0287,-0.1149,-3.54,-6.2249,-1.2207,normal
4.3766,2.15,20.0347,-14.3127,-11.2527,-1.1902,normal
-0.0479,1.3551,22.9939,-3.5706,71.1078,-1.3123,normal
4.3479,0.3879,19.0674,-10.3302,2.9928,-0.5951,normal
2.1596,1.8723,21.4712,-1.9379,-52.9119,-0.5341,normal
3.4572,0.1053,-0.1149,-3.2043,32.9203,-0.9308,normal
5.0518,-0.1006,-0.1437,-13.9008,-24.6603,-13.7787,normal
-0.1437,-0.0239,-0.0479,-3.7537,-6.1052,-7.1869,normal
4.1276,0.9673,-0.0718,-11.0168,33.6385,-7.2327,normal
-0.1053,-0.1101,-0.1532,-0.351,-27.7727,-11.1847,normal
1.9489,-1.1157,-0.1101,1.2207,-7.0629,1.6785,normal
3.1795,-1.1349,19.4361,-3.3569,-15.2032,-6.546,normal
1.0391,-0.0718,-0.0096,-0.824,-19.9916,-1.3275,normal
-0.1437,-1.1396,-0.0192,7.8888,-13.7667,-0.9155,normal
-0.1293,0.9768,20.2837,-0.2594,-26.9348,-3.7689,normal
1.8675,0.3639,23.0705,5.3406,70.1501,-1.4496,normal
2.8539,-0.8859,19.6708,-3.6774,62.7281,-2.3193,normal
1.3408,-0.0766,-0.1197,1.6479,-28.0122,-2.7466,normal
1.9585,-0.1101,22.5007,8.0719,73.6217,-0.0305,normal
-0.0096,-1.2115,19.3068,-0.0916,-6.4643,-1.77,normal
-0.1437,0.0383,23.0322,0.4578,-23.7026,-3.891,normal
-0.0192,-1.5036,21.5813,-1.5564,-5.1475,-1.6022,normal
3.2034,0.407,-0.0287,-0.9003,-4.549,-3.418,normal
-0.1149,-0.1389,-0.0862,4.5166,43.335,-0.6714,normal
-0.0096,-0.1484,19.1392,-2.3499,38.1875,1.1292,normal
-0.1006,2.2601,-0.1197,-11.2457,-7.9009,-6.1188,normal
-0.0958,-0.1437,22.1703,-2.8839,-13.6469,0.1373,normal
4.707,-0.0335,19.3356,-9.7809,-0.1197,-0.8087,normal
-0.0383,1.3695,-0.0335,-5.9357,-49.0811,-0.6409,normal
3.4907,0.3256,20.6332,-6.958,-0.1197,-0.4883,normal
3.6775,-0.1389,20.2262,-10.2539,-16.1609,-14.0228,normal
-0.0479,-0.1245,-0.1197,-2.4567,-0.1197,-1.6632,normal
-0.0192,-1.7286,-0.1341,-0.8545,33.7582,-2.1973,normal
-0.0862,1.3647,-0.1293,-0.7477,-11.8513,-1.2054,normal
-0.0383,-0.9146,22.0793,5.0354,-5.5067,5.5695,normal
3.9887,0.6752,-0.1532,-1.1749,-5.1475,-6.1035,normal
-0.0096,1.0582,-0.0958,-2.9297,-12.3301,-2.4261,normal
3.711,1.0247,20.3699,-0.0153,43.335,-1.8921,normal
-0.1101,-0.1389,-0.0096,-1.3123,5.6264,-0.061,normal
-0.0766,-0.0575,23.1184,-1.6174,37.589,-0.2594,normal
4.4197,-0.091,-0.091,-3.067,32.4414,0.2899,normal
1.8866,1.561,-0.1484,-2.3956,-10.0556,-0.5188,normal
3.5147,0.1149,22.1128,-1.2512,-8.1403,-1.5717,normal
4.9847,-0.0287,19.0291,-13.7939,-0.3591,-1.5564,normal
1.9489,-0.0431,22.9939,-1.8921,-28.1319,-0.8087,normal
-0.1245,0.6416,20.2837,-0.3052,41.1803,-0.4425,normal
3.6919,1.3264,19.9533,-1.7853,-19.1536,-0.8545,normal
-0.1389,-0.1101,-0.1293,0.473,-2.873,0.1068,normal
-0.1006,-0.0479,19.3499,-0.4272,32.4414,-3.7231,normal
-0.0048,0.3687,22.1464,-1.7395,-9.098,-1.8616,normal
-0.0048,-1.8004,-0.1245,-0.7172,-5.387,8.9111,normal
-0.0192,-0.1101,-0.0192,-0.1526,7.5417,-3.6621,normal
0.9194,-0.1101,23.0849,-1.0986,-23.942,0.1373,normal
4.027,-0.0766,-0.0431,-3.8605,38.9058,-2.3804,normal
-0.0718,-0.1389,20.2837,-1.0834,-11.2527,-1.9073,normal
1.5467,-0.2538,-0.0239,-2.8992,66.3194,-3.2196,normal
-0.1293,-0.5555,19.0291,-11.0168,-4.9081,-0.3967,normal
-0.0479,-0.1197,-0.0192,-0.1984,-4.7884,-1.1597,normal
2.241,-0.0622,22.4337,-3.8147,-3.4716,-2.533,normal
3.5099,-0.498,-0.0862,-7.5226,14.9638,-7.1259,normal
-0.0383,-0.0287,-0.1053,4.364,12.6893,-2.5024,normal
-0.1293,-1.1636,-0.0287,-0.7629,-3.5913,1.8921,normal
1.9154,-0.1293,-0.0958,-7.4768,-12.2104,-7.019,normal
-0.1149,-0.1532,-0.0239,9.0027,98.5214,7.8583,normal
-0.0287,0.1006,19.3739,-0.7935,-24.5406,-3.7231,normal
1.585,-0.0048,-0.0527,-0.7172,-22.7449,0.946,normal
-0.1389,-0.1532,-0.0814,4.6692,30.7655,5.8136,normal
-0.0958,-0.1341,-0.1437,-3.6163,4.4293,-1.1139,normal
-0.1484,-0.2442,-0.0814,4.0894,-7.5417,-0.8392,normal
4.4341,0.1484,-0.0479,-0.0153,8.26,-3.7537,normal
2.5905,-0.0575,21.5239,-1.9073,-58.6579,-1.9379,normal
3.4477,-0.0718,-0.1197,0.0458,-8.7388,0.5646,normal
-0.0192,-0.0479,-0.0239,-0.0458,-5.9855,-1.1749,normal
1.5562,1.6376,-0.0192,-5.9662,-19.1536,-1.6327,normal
3.5003,-0.1101,-0.0144,-6.2561,31.9626,-1.709,normal
-0.0335,-0.1293,19.9341,-0.4883,-20.9493,-11.5051,normal
-0.1101,-0.0862,23.1136,-0.4272,98.0426,-1.358,normal
-0.1437,-0.0862,-0.0814,-0.1678,4.549,-3.7231,normal
1.3743,-0.1053,22.5151,-1.358,-19.8719,0.4425,normal
2.2122,-2.083,22.4385,7.9346,-13.2878,-0.7019,normal
-0.0479,-0.3017,19.4505,-0.7629,3.3519,-3.5706,normal
1.6376,-1.0822,23.0562,-0.9613,1.6759,-1.6022,normal
-0.1437,-0.2203,20.3411,-3.067,39.0255,1.2054,normal
3.7062,2.2122,20.6715,-1.9226,-48.0037,-11.322,normal
-0.0718,1.3312,22.7114,-0.6866,-3.711,-3.8147,normal
-0.0431,0.3065,19.3116,-5.9509,-11.3725,-10.7727,normal
2.241,-0.1484,21.8399,-0.6866,-46.0884,-11.1694,normal
2.7773,-0.1389,-0.1149,-1.7548,15.0835,-1.8616,normal
-0.0575,-0.0814,-0.0718,-10.8795,-20.3507,-11.7187,normal
0.4357,-0.0622,-0.1341,-0.6104,-3.5913,-0.8545,normal
2.5905,-0.1006,20.0155,-1.6022,75.2976,0.0305,normal
-0.0335,-0.0383,20.3076,-0.6866,-3.9504,-10.9253,normal
1.6759,-0.4836,-0.0096,-0.5341,93.733,-0.3052,normal
2.5857,-0.0862,-0.0479,1.7242,0.3591,-0.4272,normal
-0.0096,-0.0718,-0.0192,-0.9308,-29.9275,-0.3357,normal
1.5945,-2.0446,-0.0383,8.5449,-2.5139,-1.2054,normal
3.1651,-0.8667,-0.0958,-2.8992,4.1899,-2.594,normal
1.5323,-0.0144,-0.0718,-1.7548,-11.8513,-0.1831,normal
-0.1101,0.6943,-0.0383,-0.9613,-2.5139,-1.2207,normal
-0.0958,-0.0383,20.6332,-13.7024,-52.7921,-13.916,normal
3.1029,-0.0431,-0.1197,-5.9204,-3.8307,-0.7935,normal
-0.0239,-0.0622,-0.0048,-1.358,5.1475,-0.5341,normal
0.0,2.4948,-0.0192,-0.3815,-11.6119,-11.5509,normal
-0.1341,-0.1389,-0.067,-3.2654,-0.5986,-0.5493,normal
4.1228,0.1101,19.6516,-0.4425,-27.0545,-0.5798,normal
0.4118,-0.0958,23.377,-0.8087,7.3023,0.1831,normal
4.1037,-0.1341,-0.0862,-1.7853,-7.9009,-1.0529,normal
4.0845,1.3264,-0.1293,-10.0708,-12.0907,-0.5035,normal
2.2075,-0.1245,-0.0096,-3.8452,42.2577,-2.8992,normal
2.8347,-1.6903,19.9341,1.2054,-5.6264,-2.2888,normal
-0.0287,-0.1437,-0.0096,-2.3651,-13.4075,-0.7629,normal
-0.1245,-2.0111,-0.0048,8.5754,-1.5562,8.8043,normal
-0.0431,-0.0287,19.6995,-3.1281,-12.3301,-0.9308,normal
-0.1149,-0.0527,23.0035,4.837,-15.5623,1.8616,normal
-0.0239,-0.4645,-0.1197,-1.5259,-11.8513,3.9825,normal
-0.1197,-0.0718,-0.0048,-6.6833,-6.3446,-1.9379,normal
2.5091,1.3455,-0.1532,-2.2736,74.2203,-2.5787,normal
-0.0958,0.7374,18.8376,-1.7853,8.7388,-10.8032,normal
2.5091,2.2745,-0.0383,-9.9335,-10.5345,-10.8795,normal
-0.1053,0.0,22.1416,-0.6866,42.4971,-1.1292,normal
4.9273,1.5562,-0.0527,-11.4594,-28.1319,-13.8702,normal
2.1979,-0.1101,-0.1006,-0.3204,-10.8936,-6.1188,normal
-0.1149,1.063,-0.0575,-7.8125,-13.5272,-7.6599,normal
3.1891,-0.0575,20.6572,-11.1542,-1.9154,-10.8185,normal
-0.091,-0.2298,22.7545,-3.067,-1.7957,-0.5798,normal
4.1084,-0.0479,19.1345,-6.8054,-10.8936,-14.4653,normal
1.9489,0.6512,-0.067,-7.4158,-12.5696,-0.0916,normal
3.1316,0.0958,21.2031,-2.4109,-14.7243,-0.9308,normal
3.0646,-0.0718,-0.0192,-0.4425,-15.9214,-0.5035,normal
-0.0192,0.3879,-0.1149,-2.7771,-1.3168,-3.418,normal
-0.1293,-1.7861,-0.0862,-0.8545,45.6095,-1.0529,normal
0.6225,-0.0479,22.4049,-1.3123,-30.4064,-6.3477,normal
1.8579,-0.1293,-0.091,8.8348,-3.8307,8.1635,normal
3.4333,-0.0239,19.4505,-0.7324,3.2322,-1.3885,normal
-0.1484,-1.2067,23.4249,8.5907,7.3023,-0.1068,normal
3.4237,-0.1724,19.9629,-1.3428,-5.7461,-1.5106,normal
2.8347,1.6616,-0.0192,-1.5869,-7.6614,-6.9733,normal
2.8395,1.5754,-0.1293,-0.4578,64.404,-1.297,normal
-0.0239,-0.1053,-0.1006,-3.4943,14.0061,-1.1292,normal
1.9824,2.2314,-0.0527,-1.236,-55.4258,-9.9945,normal
3.1077,-0.4741,-0.0239,-3.8147,-1.7957,-1.2207,normal
4.3479,-0.0766,-0.1149,-11.4136,-9.6965,-1.0529,normal
1.6759,-0.0048,-0.1197,-3.0823,-13.2878,-7.4463,normal
4.1084,-0.1197,20.0203,-10.9863,-4.0701,-7.1564,normal
2.7677,-0.0144,20.9157,-7.7667,-26.8151,-11.5814,normal
1.8387,-0.5938,-0.1532,-0.2136,72.4246,-1.9379,normal
3.1939,-1.1875,-0.0048,-1.7548,-11.7316,-0.2594,normal
-0.1101,-0.1006,23.0849,-1.3885,-2.5139,-3.0518,normal
-0.1484,-0.0048,-0.1389,-0.5341,38.3072,3.9825,normal
3.1364,-0.1245,19.6995,-3.0823,12.5696,-3.6621,normal
-0.1245,-0.2298,-0.1293,9.1553,10.6542,-0.0305,normal
-0.1101,-0.0766,-0.0192,-1.358,44.2927,-1.2665,normal
-0.0048,-0.0479,20.978,-0.8392,-16.52,-3.5248,normal
1.9393,-0.2729,23.104,-1.0986,92.6556,-1.1749,normal
-0.1006,0.3208,-0.0287,-3.3722,2.873,-0.1068,normal
1.9201,-0.0096,-0.0287,0.5341,-48.9614,-0.1526,normal
3.1891,-0.1053,-0.1293,-1.1444,-11.6119,1.6785,normal
-0.1389,-0.0096,19.4553,-11.673,-13.7667,-10.5743,normal
